vendor_id,legal_name,trading_name,vendor_type,country,market,currency,tax_id,registration_id,primary_contact,contact_email,payment_terms,incoterms,lead_time_days,minimum_order_quantity,return_terms,bank_information_status,document_type,document_status,document_issue_date,document_expiry_date,insurance_status,ethical_trade_status,sustainability_status,vendor_authorization,submitted_at,onboarding_owner,compliance_owner,commercial_owner,lifecycle_status,revision_number,source_business_unit,planned_purchase_value,value_currency,planned_item_count,strategic_tier,planned_launch_date,downstream_dependency,approved_at
VENDOR-DEMO-0054,Fictional Supplier 0054,Fictional Supplier 0054,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0054,DEMO-NOT-VALID-REG-0054,Fictional Contact 54,demo54@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0055,Fictional Supplier 0055,Fictional Supplier 0055,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0055,DEMO-NOT-VALID-REG-0055,Fictional Contact 55,demo55@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0056,Fictional Supplier 0056,Fictional Supplier 0056,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0056,DEMO-NOT-VALID-REG-0056,Fictional Contact 56,demo56@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0057,Fictional Supplier 0057,Fictional Supplier 0057,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0057,DEMO-NOT-VALID-REG-0057,Fictional Contact 57,demo57@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0058,Fictional Supplier 0058,Fictional Supplier 0058,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0058,DEMO-NOT-VALID-REG-0058,Fictional Contact 58,demo58@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0059,Fictional Supplier 0059,Fictional Supplier 0059,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0059,DEMO-NOT-VALID-REG-0059,Fictional Contact 59,demo59@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0060,Fictional Supplier 0060,Fictional Supplier 0060,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0060,DEMO-NOT-VALID-REG-0060,Fictional Contact 60,demo60@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0061,Fictional Supplier 0061,Fictional Supplier 0061,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0061,DEMO-NOT-VALID-REG-0061,Fictional Contact 61,demo61@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0062,Fictional Supplier 0062,Fictional Supplier 0062,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0062,DEMO-NOT-VALID-REG-0062,Fictional Contact 62,demo62@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0063,Fictional Supplier 0063,Fictional Supplier 0063,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0063,DEMO-NOT-VALID-REG-0063,Fictional Contact 63,demo63@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0064,Fictional Supplier 0064,Fictional Supplier 0064,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0064,DEMO-NOT-VALID-REG-0064,Fictional Contact 64,demo64@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0065,Fictional Supplier 0065,Fictional Supplier 0065,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0065,DEMO-NOT-VALID-REG-0065,Fictional Contact 65,demo65@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0066,Fictional Supplier 0066,Fictional Supplier 0066,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0066,DEMO-NOT-VALID-REG-0066,Fictional Contact 66,demo66@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0067,Fictional Supplier 0067,Fictional Supplier 0067,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0067,DEMO-NOT-VALID-REG-0067,Fictional Contact 67,demo67@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0068,Fictional Supplier 0068,Fictional Supplier 0068,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0068,DEMO-NOT-VALID-REG-0068,Fictional Contact 68,demo68@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0069,Fictional Supplier 0069,Fictional Supplier 0069,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0069,DEMO-NOT-VALID-REG-0069,Fictional Contact 69,demo69@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0070,Fictional Supplier 0070,Fictional Supplier 0070,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0070,DEMO-NOT-VALID-REG-0070,Fictional Contact 70,demo70@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0071,Fictional Supplier 0071,Fictional Supplier 0071,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0071,DEMO-NOT-VALID-REG-0071,Fictional Contact 71,demo71@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0072,Fictional Supplier 0072,Fictional Supplier 0072,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0072,DEMO-NOT-VALID-REG-0072,Fictional Contact 72,demo72@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0073,Fictional Supplier 0073,Fictional Supplier 0073,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0073,DEMO-NOT-VALID-REG-0073,Fictional Contact 73,demo73@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0074,Fictional Supplier 0074,Fictional Supplier 0074,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0074,DEMO-NOT-VALID-REG-0074,Fictional Contact 74,demo74@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0075,Fictional Supplier 0075,Fictional Supplier 0075,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0075,DEMO-NOT-VALID-REG-0075,Fictional Contact 75,demo75@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0076,Fictional Supplier 0076,Fictional Supplier 0076,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0076,DEMO-NOT-VALID-REG-0076,Fictional Contact 76,demo76@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0077,Fictional Supplier 0077,Fictional Supplier 0077,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0077,DEMO-NOT-VALID-REG-0077,Fictional Contact 77,demo77@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0078,Fictional Supplier 0078,Fictional Supplier 0078,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0078,DEMO-NOT-VALID-REG-0078,Fictional Contact 78,demo78@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0079,Fictional Supplier 0079,Fictional Supplier 0079,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0079,DEMO-NOT-VALID-REG-0079,Fictional Contact 79,demo79@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0080,Fictional Supplier 0080,Fictional Supplier 0080,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0080,DEMO-NOT-VALID-REG-0080,Fictional Contact 80,demo80@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0081,Fictional Supplier 0081,Fictional Supplier 0081,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0081,DEMO-NOT-VALID-REG-0081,Fictional Contact 81,demo81@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0082,Fictional Supplier 0082,Fictional Supplier 0082,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0082,DEMO-NOT-VALID-REG-0082,Fictional Contact 82,demo82@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0083,Fictional Supplier 0083,Fictional Supplier 0083,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0083,DEMO-NOT-VALID-REG-0083,Fictional Contact 83,demo83@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0084,Fictional Supplier 0084,Fictional Supplier 0084,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0084,DEMO-NOT-VALID-REG-0084,Fictional Contact 84,demo84@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0085,Fictional Supplier 0085,Fictional Supplier 0085,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0085,DEMO-NOT-VALID-REG-0085,Fictional Contact 85,demo85@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0086,Fictional Supplier 0086,Fictional Supplier 0086,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0086,DEMO-NOT-VALID-REG-0086,Fictional Contact 86,demo86@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0087,Fictional Supplier 0087,Fictional Supplier 0087,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0087,DEMO-NOT-VALID-REG-0087,Fictional Contact 87,demo87@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0088,Fictional Supplier 0088,Fictional Supplier 0088,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0088,DEMO-NOT-VALID-REG-0088,Fictional Contact 88,demo88@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0089,Fictional Supplier 0089,Fictional Supplier 0089,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0089,DEMO-NOT-VALID-REG-0089,Fictional Contact 89,demo89@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0090,Fictional Supplier 0090,Fictional Supplier 0090,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0090,DEMO-NOT-VALID-REG-0090,Fictional Contact 90,demo90@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0091,Fictional Supplier 0091,Fictional Supplier 0091,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0091,DEMO-NOT-VALID-REG-0091,Fictional Contact 91,demo91@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0092,Fictional Supplier 0092,Fictional Supplier 0092,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0092,DEMO-NOT-VALID-REG-0092,Fictional Contact 92,demo92@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0093,Fictional Supplier 0093,Fictional Supplier 0093,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0093,DEMO-NOT-VALID-REG-0093,Fictional Contact 93,demo93@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0094,Fictional Supplier 0094,Fictional Supplier 0094,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0094,DEMO-NOT-VALID-REG-0094,Fictional Contact 94,demo94@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0095,Fictional Supplier 0095,Fictional Supplier 0095,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0095,DEMO-NOT-VALID-REG-0095,Fictional Contact 95,demo95@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0096,Fictional Supplier 0096,Fictional Supplier 0096,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0096,DEMO-NOT-VALID-REG-0096,Fictional Contact 96,demo96@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0097,Fictional Supplier 0097,Fictional Supplier 0097,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0097,DEMO-NOT-VALID-REG-0097,Fictional Contact 97,demo97@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0098,Fictional Supplier 0098,Fictional Supplier 0098,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0098,DEMO-NOT-VALID-REG-0098,Fictional Contact 98,demo98@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
